id,title,keywords,ratings,confidences,withdraw,review_lengths,decision
voV_TRqcWh,Poisson Flow Generative Models,"['poisson equation', 'generative model', 'ODE']","[6, 4, 6]","[4, 4, 2]",0,"[230, 376, 582]",Accept
4BoN6bk-FEz,On the Efficient Implementation of High Accuracy Optimality of Profile Maximum Likelihood,"['property estimation', 'symmetric property estimation', 'profile maximum likelihood']","[8, 5, 5]","[4, 4, 2]",0,"[1219, 334, 356]",Accept
hXzOqPlXDwm,KERPLE: Kernelized Relative Positional Embedding for Length Extrapolation,"['Transformer Language Modeling', 'Length Extrapolation', 'Kernel Method']","[6, 7, 7, 4]","[3, 3, 5, 5]",0,"[240, 467, 1687, 378]",Accept
ah2gZLdT9u,Staggered Rollout Designs Enable Causal Inference Under Interference Without Network Knowledge,"['network interference', 'causal inference', 'staggered rollout design', 'polynomial interpolation', 'total treatment effect', 'global average treatment effect']","[4, 7, 6, 7]","[4, 4, 3, 4]",0,"[362, 302, 326, 416]",Accept
ajH17-Pb43A,AUTOMATA: Gradient Based Data Subset Selection for Compute-Efficient Hyper-parameter Tuning,"['Hyperparameter Optimization', 'Efficiency', 'Data Subset Selection', 'Submodularity']","[6, 4, 6, 6]","[4, 4, 4, 3]",0,"[317, 263, 348, 838]",Accept
nEJMdZd8cIi,projUNN: efficient method for training deep networks with unitary matrices,[],"[6, 7, 9, 8]","[3, 3, 4, 3]",0,"[230, 206, 307, 281]",Accept
GIZlheqznkT,SUNMASK: Mask Enhanced Control in Step Unrolled Denoising Autoencoders,"['Diffusion', 'Generative Modeling', 'Music Generation', 'Non-autoregressive Sequence Modeling', 'Transformer', 'Convolutional Neural Network']","[3, 6, 3, 7, 5]","[2, 1, 4, 5, 2]",0,"[540, 380, 285, 360, 250]",Reject
wVc4Qg5Bhah,Extra-Newton: A First Approach to Noise-Adaptive Accelerated Second-Order Methods,"['second-order methods', 'universal methods', 'adaptive methods', 'convex optimization', 'stochastic optimization', 'acceleration']","[7, 4, 7, 8]","[4, 4, 4, 3]",0,"[625, 708, 1698, 220]",Accept
VVcSpAbR4zX,Learning to Discover and Detect Objects,"['Detection and localization in 2D and/or 3D', 'Recognition and classification', 'Representation learning', 'Transfer learning', 'Vision applications and systems']","[7, 5, 8, 4]","[4, 3, 4, 4]",0,"[246, 385, 685, 259]",Accept
H4DqfPSibmx,FlashAttention: Fast and Memory-Efficient Exact Attention with IO-Awareness,"['Attention', 'GPUs', 'Hardware-efficient model', 'Long context', 'IO complexity']","[8, 6, 8, 7, 7]","[3, 5, 4, 4, 4]",0,"[346, 575, 695, 357, 290]",Accept
Zh21fp1B0vv,Rate-Optimal Online Convex Optimization in Adaptive Linear Control,"['linear control', 'optimism', 'online convex optimization', 'adaptive control']","[7, 7, 7, 7]","[4, 4, 3, 3]",0,"[348, 230, 266, 360]",Accept
6I3zJn9Slsb,Model-based Lifelong Reinforcement Learning with Bayesian Exploration,"['Deep Reinforcement Learning', 'Lifelong Reinforcement Learning']","[7, 6, 6]","[3, 4, 4]",0,"[958, 800, 699]",Accept
0ISChqjlrq,Knowledge Distillation: Bad Models Can Be Good Role Models,"['Knowledge Distillation', 'Teacher-Student', 'Learning Theory', 'Learning to Sample', 'Ensembling']","[6, 6, 6, 7]","[3, 3, 4, 4]",0,"[360, 479, 586, 374]",Accept
1Re5RKwpieG,AVLEN: Audio-Visual-Language Embodied Navigation in 3D Environments,"['audio-visual navigation', 'hierarchical policy learning', 'vision and language navigation']","[6, 5, 7, 4]","[3, 3, 4, 5]",0,"[345, 712, 307, 278]",Accept
zp_Cp38qJE0,Transferring Fairness under Distribution Shifts via Fair Consistency Regularization,"['Fairness', 'Distribution Shifts', 'Self-training', 'Transfer Learning']","[6, 5, 4]","[3, 1, 4]",0,"[300, 427, 501]",Accept
HMs5pxZq1If,A Consistent and Differentiable Lp Canonical Calibration Error Estimator,"['uncertainty calibration', 'calibration error estimator', 'dirichlet kernel density estimation']","[8, 6, 6]","[2, 3, 3]",0,"[600, 326, 617]",Accept
wKf5dRSartn,On Batch Teaching with Sample Complexity Bounded by VCD,"['Machine Teaching', 'VC Dimension', 'Collusion-Freeness']","[7, 5, 8, 7]","[2, 1, 3, 3]",0,"[258, 367, 214, 408]",Accept
U6vBmFL9SxP,Nonlinear Sufficient Dimension Reduction with a Stochastic Neural Network,"['Adaptive Stochastic Gradient MCMC', 'Big Data', 'Deep Learning', 'Stochastic Neural Network', 'Sufficient Dimension Reduction']","[5, 4, 6]","[3, 4, 3]",0,"[147, 372, 206]",Accept
-r6-WNKfyhW,Fine-Tuning Pre-Trained Language Models Effectively by Optimizing Subnetworks Adaptively,[],"[6, 7, 7, 7]","[4, 4, 3, 4]",0,"[812, 292, 468, 351]",Accept
WHqVVk3UHr,Exploring the Whole Rashomon Set of Sparse Decision Trees,"['Rashomon Set', 'Sparse Decision Trees', 'Interpretebility']","[9, 7, 9, 6]","[3, 4, 5, 3]",0,"[249, 158, 587, 406]",Accept
NtwEUZE6VcL,Global Convergence of Direct Policy Search for State-Feedback $\mathcal{H}_\infty$ Robust Control: A Revisit of Nonsmooth Synthesis with Goldstein Subdifferential,"['policy gradient', 'robust control', 'reinforcement learning', 'nonsmooth optimization']","[7, 7, 7, 7]","[3, 3, 4, 3]",0,"[135, 372, 557, 665]",Accept
riIaC2ivcYA,Improved Algorithms for Neural Active Learning,"['Active Learning', 'Neural Network', 'Deep Learning']","[6, 6, 6, 7]","[3, 4, 3, 2]",0,"[212, 515, 394, 350]",Accept
kxXvopt9pWK,Denoising Diffusion Restoration Models,[],"[6, 5, 5, 6]","[3, 4, 4, 4]",0,"[390, 480, 241, 326]",Accept
ZLsZmNe1RDb,"How to talk so AI will learn: Instructions, descriptions, and autonomy","['value alignment', 'language', 'instructions', 'descriptions', 'pragmatics', 'social learning']","[7, 7, 7, 6, 6]","[5, 4, 4, 3, 2]",0,"[566, 402, 531, 1155, 1385]",Accept
zSeoDvsDCe,Sign and Basis Invariant Networks for Spectral Graph Representation Learning,"['Invariance', 'Equivariance', 'Graph Neural Networks', 'Eigenvectors', 'Spectral']","[3, 7, 6, 6]","[4, 3, 4, 3]",0,"[491, 582, 223, 147]",Reject
a01PL2gb7W5,Spectral Bias Outside the Training Set for Deep Networks in the Kernel Regime,"['Spectral Bias', 'Neural Tangent Kernel', 'Implicit Bias']","[7, 6, 8, 6]","[2, 3, 4, 4]",0,"[292, 388, 307, 367]",Accept
WDS1M0gsfXk,On Image Segmentation With Noisy Labels: Characterization and Volume Properties of the Optimal Solutions to Accuracy and Dice,"['Image Segmentation', 'Computer Vision']","[6, 6, 5, 7]","[1, 3, 3, 1]",0,"[119, 463, 292, 144]",Accept
Inj9ed0mzQb,Weisfeiler and Leman Go Walking: Random Walk Kernels Revisited,"['graph kernels', 'Weisfeiler-Leman', 'random walks']","[5, 5, 9, 7]","[3, 4, 5, 3]",0,"[214, 297, 780, 194]",Accept
PrJSZxup-U,Provably Efficient Reinforcement Learning in Partially Observable Dynamical Systems,"['Reinforcement learning theory', 'Provably efficient RL', 'POMDPs', 'PAC RL']","[6, 7, 6, 4]","[1, 3, 2, 1]",0,"[123, 505, 271, 222]",Accept
PRsjhKIrVg,WeightedSHAP: analyzing and improving Shapley based feature attributions,"['Attribution problem', 'Model interpretation', 'Shapley value']","[4, 6, 6, 6]","[4, 4, 4, 4]",0,"[367, 555, 489, 190]",Accept
C2Mikd2WpOc,The Burer-Monteiro SDP method can fail even above the Barvinok-Pataki bound,"['non-convex optimization', 'semidefinite programming', 'Burer-Monteiro', 'manifold optimization', 'low-rank SDP']","[3, 8, 7, 8]","[2, 3, 3, 4]",0,"[536, 524, 647, 519]",Accept
U3gobB4oKv,Fairness Transferability Subject to Bounded Distribution Shift,"['Fairness transferability', 'bounded distribution shift', 'demographic parity', 'equal opportunity', 'covariate shift', 'label shift']","[8, 5, 8, 5]","[4, 3, 3, 3]",0,"[587, 419, 535, 378]",Accept
ZJ7Lrtd12x_,Near-Optimal Sample Complexity Bounds for Constrained MDPs,"['Constrained Markov Decision Processes', 'Sample complexity', 'Generative model', 'Model-based RL', 'Primal-dual algorithm']","[7, 7, 5, 6]","[4, 3, 5, 4]",0,"[244, 654, 250, 612]",Accept
OtjQ7NTu3j,Multi-Fidelity Best-Arm Identification,"['best-arm identification', 'fixed-confidence', 'multi-fidelity', 'multi-armed bandit']","[5, 8, 7, 3]","[3, 4, 3, 3]",0,"[135, 396, 146, 1218]",Accept
p6hArCtwLAU,TreeMoCo: Contrastive Neuron Morphology Representation Learning,"['neuron morphology', 'cell types', 'contrastive learning', 'tree graph augmentation', 'tree-LSTM']","[6, 6, 6, 6]","[3, 4, 3, 3]",0,"[475, 246, 323, 733]",Accept
p3w4l4nf_Rr,Learning in Congestion Games with Bandit Feedback,"['reinforcement learning theory', 'multi-agent reinforcement learning', 'congestion game']","[7, 6, 6]","[3, 4, 3]",0,"[260, 531, 347]",Accept
401LFvBGIb,Deep feedforward functionality by equilibrium-point control in a shallow recurrent network.,"['recurrent physical network', 'combinational logic', 'equilibrium-point control', 'piecewise-linear', 'parity function']","[4, 6, 7, 2]","[2, 1, 2, 1]",0,"[299, 522, 383, 196]",Reject
ACThGJBOctg,Kernel Interpolation with Sparse Grids,['Gaussian processes'],"[7, 6, 5, 8]","[4, 3, 3, 4]",0,"[284, 1229, 657, 291]",Accept
FFPcFtWJwsB,Large-scale Optimization of Partial AUC in a Range of False Positive Rates,"['AUC maximization', 'non-convex optimization', 'first-order method', 'difference-of-convex program']","[5, 7, 6, 6]","[3, 4, 4, 3]",0,"[435, 336, 223, 444]",Accept
WXdSp8k0TMn,Revisiting Non-Parametric Matching Cost Volumes for  Robust and Generalizable Stereo Matching,"['Stereo Matching', 'Contextualized Non-Parametric Cost Volume', 'Adversarial Robustness', 'Simulation-to-Real Generalizability']","[6, 7, 6, 4]","[3, 3, 5, 5]",0,"[290, 933, 909, 210]",Accept
2Bus7sfjZh8,Learning and Covering Sums of Independent Random Variables with Unbounded Support,"['Distribution Learning', 'Sums of Independent Random Variables', 'Covering', 'Density Estimation']","[6, 8, 7]","[2, 2, 4]",0,"[370, 392, 509]",Accept
vDeh2yxTvuh,When Do Flat Minima Optimizers Work?,"['deep learning', 'optimization', 'flatness']","[5, 5, 7, 7]","[4, 5, 5, 4]",0,"[530, 413, 470, 564]",Accept
IIDC-pVqkrf,Using Partial Monotonicity in Submodular Maximization,"['submodular maximization', 'non-convex optimization', 'monotonicity ratio', 'cardinality constraint', 'matroid constraint', 'movie recommendation', 'image summarization']","[7, 4, 7, 7]","[3, 5, 4, 4]",0,"[214, 443, 408, 364]",Accept
GL-3WEdNRM,Phase diagram of Stochastic Gradient Descent in high-dimensional two-layer neural networks,"['stochastic gradient descent', 'two-layer neural networks', 'overparametrization', 'gaussian inputs', 'statistical physics']","[6, 7, 7, 7, 6, 7]","[2, 4, 4, 4, 2, 4]",0,"[356, 636, 410, 416, 203, 526]",Accept
WrIrYMCZgbb,Exploiting Semantic Relations for Glass Surface Detection,"['Glass surface detection', 'semantic relation learning']","[6, 5, 5, 4]","[4, 4, 3, 5]",0,"[357, 488, 539, 249]",Accept
ccYOWWNa5v2,Lifelong Neural Predictive Coding: Learning Cumulatively Online without Forgetting,"['Continual Learning', 'Lifelong Learning', 'Deep Learning', 'Credit Assignment', 'Sparsity', 'Brain-inspired Learning', 'Predictive Coding']","[5, 5, 7]","[5, 3, 3]",0,"[684, 415, 562]",Accept
VgX6ceDerh2,Stochastic Online Learning with Feedback Graphs: Finite-Time and Asymptotic Optimality,"['Bandits', 'Online learning']","[4, 7, 7, 6]","[2, 3, 2, 1]",0,"[741, 427, 483, 207]",Accept
mrt90D00aQX,FedSR: A Simple and Effective Domain Generalization Method for Federated Learning,"['domain generalization', 'representation alignment', 'federated learning']","[6, 7, 6, 4]","[4, 4, 4, 4]",0,"[408, 505, 413, 236]",Accept
8hoDLRLtl9h,Distribution-Informed Neural Networks for Domain Adaptation Regression,[],"[5, 5, 5, 5, 6]","[1, 2, 4, 4, 2]",0,"[415, 413, 263, 567, 321]",Accept
XcDVT8HarS,Deep Learning meets Nonparametric Regression: Are Weight-Decayed DNNs Locally Adaptive?,"['neural network', 'nonparametric regression', 'local adaptivity']","[6, 6, 4, 5]","[3, 1, 4, 4]",0,"[896, 297, 471, 282]",Reject
Jpxd93u2vK-,Rare Gems: Finding Lottery Tickets at Initialization,[],"[4, 5, 8, 6]","[3, 3, 4, 4]",0,"[128, 358, 221, 494]",Accept
qJpEiCrM3XK,A Curriculum Perspective of Robust Loss Functions,[],"[6, 5, 4, 6]","[4, 2, 5, 4]",0,"[369, 190, 574, 473]",Reject
-welFirjMss,Optimal Transport of Classifiers to Fairness,"['fairness', 'optimal transport', 'projection', 'regularization', 'classification']","[6, 6, 6]","[3, 2, 3]",0,"[254, 211, 848]",Accept
tVbJdvMxK2-,Navigating Memory Construction by Global Pseudo-Task Simulation for Continual Learning,"['continual learning', 'experience replay', 'pseudo-task simulation', 'global optimization', 'dynamic memory construction']","[4, 6, 5]","[3, 4, 3]",0,"[221, 1112, 516]",Accept
8XWP2ewX-im,Hidden Progress in Deep Learning: SGD Learns Parities Near the Computational Limit,"['deep learning', 'feature learning', 'parity', 'emergence', 'phase transitions']","[6, 4, 7]","[4, 4, 3]",0,"[584, 389, 443]",Accept
9i7Sf1aRYq,How and Why to Manipulate Your Own Agent: On the Incentives of Users of Learning Agents,"['Learning agents', 'Regret minimization', 'Meta games', 'User incentives', 'Parameter manipulation', 'Algorithmic game theory', 'Multi-agent systems']","[6, 6, 7, 4]","[3, 4, 4, 3]",0,"[196, 642, 381, 548]",Accept
qC2BwvfaNdd,Data-IQ: Characterizing subgroups with heterogeneous outcomes in tabular data,"['data-centric AI', 'data characterization', 'data quality']","[6, 6, 7, 7, 3]","[3, 4, 4, 3, 3]",0,"[603, 350, 557, 230, 341]",Accept
pluyPFTiTeJ,Domain Generalization without Excess Empirical Risk,"['Domain Generalization', 'Penalty-Based Methods', 'Optimization', 'Rate-Distortion']","[6, 7, 5]","[3, 3, 3]",0,"[240, 593, 274]",Accept
FJ42JCNNUYT,LECO: Learnable Episodic Count for Task-Specific Intrinsic Reward,"['Reinforcement learning', 'Intrinsic reward', 'exploration']","[4, 6, 6]","[4, 4, 3]",0,"[1000, 538, 291]",Accept
wiHzQWwg3l,Extrapolative Continuous-time Bayesian Neural Network for Fast Training-free Test-time Adaptation,"['Brain-informed AI', 'Test-time Adaptation', 'Real-time Domain Adaptation', 'Bayesian Deep Learning', 'Dynamical system', 'Neural Differential Equation', 'Particle Filtering']","[5, 7, 6]","[3, 2, 3]",0,"[515, 301, 604]",Accept
thirVlDJ2IL,A Fourier Approach to Mixture Learning,"['Gaussian mixture models', 'mixture learning']","[7, 6, 7]","[3, 2, 2]",0,"[362, 256, 313]",Accept
2hp6sIBsCDH,Global Linear and Local Superlinear Convergence of IRLS for Non-Smooth Robust Regression,"['Convergence Rate Analysis', 'Non-Smooth Optimization', 'Robust Regression', 'Outliers', 'Iteratively Reweighted Least-Squares', 'Sparsity']","[6, 6, 6]","[4, 4, 4]",0,"[461, 482, 566]",Accept
22hMrSbQXzt,Constrained Update Projection Approach to Safe Policy Optimization,"['Reinforcement Learning', 'Constrained MDP', 'Deep Reinforcement Learning']","[5, 5, 7, 6]","[3, 4, 3, 4]",0,"[255, 373, 437, 245]",Accept
IfgOWI5v2f,Conformal Off-Policy Prediction in Contextual Bandits,"['conformal prediction', 'contextual bandits', 'uncertainty quantification', 'robust ML']","[5, 5, 7]","[3, 5, 4]",0,"[356, 505, 295]",Accept
JLWOTZpWZzY,AutoML Two-Sample Test,"['Two-Sample Test', 'AutoML', 'MMD']","[7, 5, 6, 4]","[3, 4, 4, 4]",0,"[162, 537, 574, 363]",Accept
Ul1legCUGIV,Constraining Gaussian Processes to Systems of Linear Ordinary Differential Equations,"['Gaussian Process', 'Ordinary Differential Equations', 'Machine Learning', 'Probabilistic Model']","[7, 6, 6, 6]","[3, 4, 3, 4]",0,"[625, 479, 1286, 135]",Accept
pNEisJqGuei,Value Function Decomposition for Iterative Design of Reinforcement Learning Agents,"['reinforcement learning', 'explainable AI', 'machine learning', 'decision making', 'deep learning']","[4, 7, 7, 3]","[5, 3, 3, 4]",0,"[287, 970, 244, 453]",Accept
7fdVZR_cl7,Perfect Sampling from Pairwise Comparisons,"['Exact Sampling', 'Pairwise Comparisons', 'Truncated Statistics', 'Coupling From the Past']","[4, 8, 7, 8]","[3, 3, 4, 2]",0,"[158, 311, 821, 580]",Accept
2zQx2Pxbd7J,An $\alpha$-No-Regret Algorithm For Graphical Bilinear Bandits,[],"[5, 6, 7]","[3, 3, 4]",0,"[264, 323, 344]",Accept
FhuM-kk8Pbk,Listen to Interpret: Post-hoc Interpretability for Audio Networks with NMF,"['audio interpretability', 'post-hoc explainability', 'non-negative matrix factorization', 'audio recognition']","[7, 7, 6, 6]","[4, 4, 4, 4]",0,"[501, 559, 1509, 760]",Accept
r-CsquKaHvk,Temporally-Consistent Survival Analysis,"['survival analysis', 'time-to-event', 'dynamic survival', 'temporal-difference learning', 'policy evaluation']","[6, 7, 7, 7]","[5, 4, 3, 4]",0,"[415, 532, 278, 647]",Accept
jjlQkcHxkp0,Exponential Separations in Symmetric Neural Networks,"['deepsets', 'relational network', 'self-attention', 'symmetric function', 'set-based', 'separation']","[7, 8, 7, 7]","[4, 3, 3, 3]",0,"[462, 435, 654, 261]",Accept
_3ELRdg2sgI,STaR: Bootstrapping Reasoning With Reasoning,"['chain-of-thought', 'reasoning', 'language model', 'bootstrapping']","[7, 7, 6, 7]","[3, 4, 4, 4]",0,"[387, 527, 408, 567]",Accept
I1mkUkaguP,Gradient Estimation with Discrete Stein Operators,"['Gradient estimation', ""Stein's method"", 'Markov chain', 'score function', 'REINFORCE', 'discrete latent variables', 'VAE', 'control variates', 'variance reduction']","[7, 7, 7, 8]","[3, 3, 4, 4]",0,"[553, 168, 432, 448]",Accept
-9PV7GKwYpM,Composite Feature Selection Using Deep Ensembles,"['Feature Selection', 'Group Feature Selection']","[6, 6, 5, 6]","[5, 5, 4, 3]",0,"[500, 545, 697, 403]",Accept
sof8l4cki9,Fast Mixing of Stochastic Gradient Descent with Normalization and Weight Decay,"['stochastic gradient descent', 'weight decay', 'stochastic differential equation', 'equilibrium', 'mixing']","[6, 6, 5, 8]","[2, 1, 2, 4]",0,"[251, 269, 633, 353]",Accept
rrYWOpf_Vnf,Sobolev Acceleration and Statistical Optimality for Learning Elliptic Equations via Gradient Descent,"['PDE', 'Ritz Methods', 'nonparametric estimation', 'Physics']","[6, 4, 6, 6, 8]","[2, 3, 1, 2, 4]",0,"[306, 463, 183, 573, 457]",Accept
B4OTsjq63T5,Bayesian inference via sparse Hamiltonian flows,"['Bayes', 'coresets', 'flows', 'Hamiltonian']","[9, 7, 8]","[3, 3, 3]",0,"[295, 819, 628]",Accept
BjGawodFnOy,SHAQ: Incorporating Shapley Value Theory into Multi-Agent Q-Learning,"['Multi-Agent Reinforcement Learning', 'Shapley value', 'Q-Learning']","[6, 7, 6]","[3, 3, 4]",0,"[187, 200, 636]",Accept
OGM9dXemmq,Neural Stochastic PDEs: Resolution-Invariant Learning of Continuous Spatiotemporal Dynamics,"['operator learning', 'PDEs', 'neural differential equations', 'spatiotemporal data']","[5, 6, 7]","[1, 2, 3]",0,"[174, 800, 1032]",Accept
6aIYRZvbmk-,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,"['Cryo-electron microscopy', '3D Reconstruction', 'Neural Scene Representation']","[5, 6, 5, 7]","[5, 4, 4, 4]",0,"[1151, 565, 451, 368]",Accept
Fn17vlng9pD,NIERT: Accurate Numerical Interpolation through Unifying Scattered Data Representations using Transformer Encoder,"['numerical interpolation', 'transformer encoder', 'mask mechanism', 'pre-training model']","[5, 6, 6]","[3, 4, 4]",0,"[304, 260, 408]",Reject
0xbP4W7rdJW,VAEL: Bridging Variational Autoencoders and Probabilistic Logic Programming,"['neuro-symbolic', 'variational autoencoders', 'probabilistic logic programming']","[5, 6, 4, 6]","[4, 3, 3, 3]",0,"[217, 456, 462, 429]",Accept
Qx6UPW0r9Lf,Reinforced Genetic Algorithm for Structure-based Drug Design,"['molecule generation', 'molecule optimization', 'drug design']","[7, 6, 3, 4]","[3, 4, 4, 5]",0,"[160, 295, 206, 401]",Accept
nV230sPnEBN,One for All: Simultaneous Metric and Preference Learning over Multiple Users,"['metric learning', 'preference learning', 'paired comparisons', 'recommender system', 'multiple users']","[6, 6, 6, 8]","[2, 3, 4, 3]",0,"[573, 212, 567, 454]",Accept
TIPyxNbzeB8,Uplifting Bandits,"['Structure bandits', 'Regret minimization', 'Uplift']","[6, 6, 6, 4]","[4, 3, 4, 4]",0,"[447, 248, 284, 847]",Accept
I-6yh2-dkyD,CyCLIP: Cyclic Contrastive Language-Image Pretraining,"['CLIP', 'Contrastive', 'Language-Image Pretraining', 'Multimodal Learning', 'Representation Learning', 'Cyclic Consistency', 'Zero-shot transfer', 'Robustness']","[7, 7, 7]","[2, 5, 4]",0,"[422, 330, 368]",Accept
m16lH6XJsbb,Spectrum Random Masking for Generalization in Image-based Reinforcement Learning,"['Data augmentation', 'Image-based Reinforcement Learning', 'Specturm']","[7, 5, 6, 7]","[4, 5, 4, 3]",0,"[141, 259, 439, 342]",Accept
Z72wo6oOZQp,First Contact: Unsupervised Human-Machine Co-Adaptation via Mutual Information Maximization,"['reinforcement learning', 'human-computer interaction']","[5, 5, 7]","[3, 3, 4]",0,"[339, 374, 1009]",Accept
ByMYEibhiXO,Learning Superpoint Graph Cut for 3D Instance Segmentation,[],"[7, 5, 6]","[4, 4, 4]",0,"[115, 533, 275]",Accept
WNSyF9qZaMd,Learning Bipartite Graphs: Heavy Tails and Multiple Components,"['graphical models', 'bipartite graphs', 'heavy tails', 'financial markets']","[7, 4, 5]","[3, 4, 4]",0,"[485, 670, 396]",Accept
6TJryN46h7j,MissDAG: Causal Discovery in the Presence of Missing Data with Continuous Additive Noise Models,"['Causal discovery', 'Incomplete data', 'Additive noise models', 'EM method', 'Monte Carlo sampling']","[6, 5, 7, 6]","[3, 4, 4, 4]",0,"[269, 323, 275, 1584]",Accept
7KKL3Z5sod,Efficient Scheduling of Data Augmentation for Deep Reinforcement Learning,"['DeepRL', 'Data augmentation', 'Scheduling', 'Generalization', 'Sample efficiency']","[7, 7, 6, 6]","[3, 3, 3, 4]",0,"[385, 466, 417, 602]",Accept
_VjQlMeSB_J,Chain of Thought Prompting Elicits Reasoning in Large Language Models,"['Language models', 'natural language processing', 'reasoning']","[6, 6, 9]","[3, 4, 4]",0,"[368, 434, 139]",Accept
6ZI4iF_T7t,Weakly Supervised Representation Learning with Sparse Perturbations,"['representation learning', 'identifiability']","[6, 6, 7, 6]","[4, 2, 4, 4]",0,"[508, 267, 299, 357]",Accept
Q82UCjXNSWL,Association Graph Learning for Multi-Task Classification with Category Shifts,"['multi-task learning', 'category shifts', 'association graph']","[6, 7, 6, 5]","[3, 5, 3, 4]",0,"[377, 298, 243, 741]",Accept
cqyBfRwOTm1,Learning from Label Proportions by Learning with Label Noise,"['Machine Learning', 'Semi-supervised Learning', 'Learning Theory', 'Learning from Label Proportions', 'Learning from Label Noise']","[7, 5, 5, 7]","[2, 4, 2, 5]",0,"[416, 738, 195, 339]",Accept
ZfaEZyQDrok,SignRFF: Sign Random Fourier Features,[],"[5, 5, 4, 7]","[4, 3, 4, 3]",0,"[337, 93, 304, 340]",Accept
n6QYLjlYhkG,HYPRO: A Hybridly Normalized Probabilistic Model for Long-Horizon Prediction of Event Sequences,"['probabilistic model', 'event sequences', 'energy-based model', 'long-horizon prediction']","[6, 6, 7]","[3, 4, 4]",0,"[367, 688, 803]",Accept
PuagBLcAf8n,Off-Policy Evaluation for Action-Dependent Non-stationary Environments,"['non-stationarity', 'off-policy', 'reinforcement learning', 'counterfactual']","[7, 5, 4, 6]","[3, 4, 3, 2]",0,"[345, 977, 478, 827]",Accept
z2cG3k8xa3C,Asymptotics of smoothed Wasserstein distances in the small noise regime,"['Optimal transport', 'statistical estimation']","[7, 7, 7, 7]","[3, 4, 4, 3]",0,"[455, 446, 308, 845]",Accept
9BL0-oS7W7_,Defending Against Adversarial Attacks via Neural Dynamic System,['ordinary differential equation (ODE)'],"[8, 4, 7, 6]","[5, 2, 5, 4]",0,"[297, 168, 646, 219]",Accept
tmer8WAEzV,Sampling with Riemannian Hamiltonian Monte Carlo in a Constrained Space,"['Sampling', 'Hamiltonian Monte Carlo']","[8, 8, 5, 7, 4]","[3, 4, 3, 4, 3]",0,"[561, 582, 354, 764, 384]",Accept
Xa1T165JEhB,Optimal-er Auctions through Attention,"['automated mechanism design', 'attention', 'transformers', 'optimal auctions', 'revenue', 'incentive-compatibility']","[6, 4, 6, 8]","[3, 5, 3, 4]",0,"[663, 392, 375, 630]",Accept
qTCiw1frE_l,The Phenomenon of Policy Churn,"['Reinforcement Learning', 'Exploration', 'Deep learning', 'Deep RL', 'Policy space', 'Stability']","[5, 6, 8]","[3, 4, 4]",0,"[476, 326, 585]",Accept
kMiL9hWbD1z,RTFormer: Efficient Design for Real-Time Semantic Segmentation with Transformer,[],"[5, 5, 5, 5]","[5, 4, 5, 5]",0,"[174, 351, 146, 341]",Accept
VE8QRTrWAMb,Near-Optimal Regret for Adversarial MDP with Delayed Bandit Feedback,"['regret minimization', 'adversarial mdp', 'delay', 'reinforcement learning', 'online learning']","[5, 8, 6]","[4, 4, 4]",0,"[457, 879, 247]",Accept
rTvH1_SRyXs,Which Explanation Should I Choose? A Function Approximation Perspective to Characterizing Post Hoc Explanations,"['explainability', 'transparency']","[5, 5, 8, 6]","[4, 3, 3, 2]",0,"[291, 254, 149, 350]",Accept
iivHwZoWzR4,On the Computational Efficiency of Adapting Transformer Models via Adversarial Noise,"['Efficient Training Methods', 'Pre-trained Transformer Networks', 'Distributed Training']","[7, 5, 6]","[3, 3, 3]",0,"[321, 237, 358]",Reject
zSdz5scsnzU,Latent Planning via Expansive Tree Search,[],"[6, 6, 6, 6]","[4, 3, 4, 4]",0,"[844, 610, 1130, 731]",Accept
qqHMvHbfu6,Emergent Communication: Generalization and Overfitting in Lewis Games,"['Emergent communication', 'Lewis games', 'Signaling games', 'generalization', 'compositionality']","[5, 8, 8]","[4, 3, 4]",0,"[887, 378, 558]",Accept
E28hy5isRzC,Entropy-Driven Mixed-Precision Quantization for Deep Network Design,[],"[7, 5, 6, 8]","[4, 3, 3, 5]",0,"[120, 722, 518, 294]",Accept
o3HXEEBKnD,Label-Aware Global Consistency for Multi-Label Learning with Single Positive Labels,[],"[7, 8, 7, 7]","[3, 4, 4, 5]",0,"[229, 373, 396, 280]",Accept
vdh62914QR,Black-Box Generalization: Stability of Zeroth-Order Learning,"['Generalization Error', 'Zeroth-Order Optimization', 'Black-Box Learning']","[5, 6, 7, 6]","[3, 3, 3, 3]",0,"[358, 201, 254, 256]",Accept
hPkGV4BPsmv,DReS-FL: Dropout-Resilient Secure Federated Learning for Non-IID Clients via Secret Data Sharing,"['Federated Learning', 'non-IID problem', 'client dropouts', 'privacy-preserving learning', 'Lagrange coded computing']","[4, 7, 6, 4]","[4, 4, 4, 4]",0,"[1078, 346, 236, 270]",Accept
nosngu5XwY9,Dynamic Inverse Reinforcement Learning for Characterizing Animal Behavior,"['Neuroscience', 'decision-making', 'inverse reinforcement learning']","[8, 6, 6, 10]","[5, 2, 3, 5]",0,"[308, 1206, 770, 403]",Accept
7fGIR2oIHTl,Confidence-based Reliable Learning under Dual Noises,"['Noisy data', 'model uncertainty']","[7, 4, 5]","[3, 3, 4]",0,"[210, 305, 441]",Accept
